IC,Method,MSE,RMSE,R2
"[np.float64(-1.7799450054615766), np.float64(-1.439019123422215)]",RNN,0.002826005220413208,0.05316018454081219,0.9866080284118652
"[np.float64(-1.7799450054615766), np.float64(-1.439019123422215)]",Transfer,0.0011181135196238756,0.033438204491627176,0.9948901534080505
"[np.float64(-1.7799450054615766), np.float64(-1.439019123422215)]",MAML,0.00244735786691308,0.04947077790891387,0.9875682592391968
"[np.float64(-1.7799450054615766), np.float64(-1.439019123422215)]",PINN,0.003070209175348282,0.05540946828249015,0.984001874923706
"[np.float64(-1.7799450054615766), np.float64(-1.439019123422215)]",Hybrid,0.0014356913743540645,0.03789051826452186,0.9932810664176941
"[np.float64(-1.7799450054615766), np.float64(-1.439019123422215)]",RC(ESN),4.8684206857237054e-08,0.00022064497922508243,0.9999996856815021
"[np.float64(-0.11671922772070031), np.float64(-2.1119308169999256)]",RNN,0.003211857983842492,0.05667325633702807,0.9856324195861816
"[np.float64(-0.11671922772070031), np.float64(-2.1119308169999256)]",Transfer,0.001323383185081184,0.036378334006399796,0.9943574070930481
"[np.float64(-0.11671922772070031), np.float64(-2.1119308169999256)]",MAML,0.002976686228066683,0.05455901601079956,0.9856493473052979
"[np.float64(-0.11671922772070031), np.float64(-2.1119308169999256)]",PINN,0.003503544954583049,0.05919075058303492,0.9828163981437683
"[np.float64(-0.11671922772070031), np.float64(-2.1119308169999256)]",Hybrid,0.001680578337982297,0.04099485745776288,0.9926594495773315
"[np.float64(-0.11671922772070031), np.float64(-2.1119308169999256)]",RC(ESN),8.451562344978828e-08,0.00029071570898351587,0.9999994739061219
"[np.float64(-1.3247810923773269), np.float64(-2.4672349865941796)]",RNN,0.005319842603057623,0.07293725113450343,0.9811601638793945
"[np.float64(-1.3247810923773269), np.float64(-2.4672349865941796)]",Transfer,0.0026673064567148685,0.05164597231841868,0.9915616512298584
"[np.float64(-1.3247810923773269), np.float64(-2.4672349865941796)]",MAML,0.006165588274598122,0.07852126001662302,0.9766004681587219
"[np.float64(-1.3247810923773269), np.float64(-2.4672349865941796)]",PINN,0.006142187397927046,0.07837210854587903,0.9760454893112183
"[np.float64(-1.3247810923773269), np.float64(-2.4672349865941796)]",Hybrid,0.0032428610138595104,0.056946123782567595,0.9893831014633179
"[np.float64(-1.3247810923773269), np.float64(-2.4672349865941796)]",RC(ESN),6.736402812423146e-07,0.0008207559206258062,0.9999965029061902
"[np.float64(1.9932209353619985), np.float64(0.2611721343883162)]",RNN,0.0025935338344424963,0.05092674969446309,0.9871588349342346
"[np.float64(1.9932209353619985), np.float64(0.2611721343883162)]",Transfer,0.0009667350095696747,0.031092362560115543,0.9953360557556152
"[np.float64(1.9932209353619985), np.float64(0.2611721343883162)]",MAML,0.0021278944332152605,0.04612910613934829,0.988613486289978
"[np.float64(1.9932209353619985), np.float64(0.2611721343883162)]",PINN,0.0027651810087263584,0.05258498843516426,0.9849914312362671
